init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2005-dec12,ens1,200601,-2.18034,-0.64930,-0.41528,1.08410,-0.91315,-0.97824,0.14661,3.51340,2.67416,-0.03076
2005-dec17,ens1,200601,-0.61364,-1.08459,1.83648,-1.20960,-0.87218,-0.23618,-1.11355,-0.69286,1.71422,1.36400
2005-dec22,ens1,200601,-0.85111,-0.75809,-0.71186,-0.58841,-0.50783,-0.79082,-1.74246,0.26502,1.38398,-0.79444
2005-dec27,ens1,200601,-1.48275,-0.99295,-0.71383,-0.50104,-0.76542,-0.26299,0.06577,0.74901,1.64289,0.55291
2005-jan16,ens1,200502,1.40701,-1.05685,-1.25936,-0.14290,-0.96700,-1.06899,1.01170,0.16771,-0.87835,-2.41800
2005-jan21,ens1,200502,0.35911,-0.22997,0.86959,0.60251,0.39231,-0.36807,0.93179,2.03212,0.11172,1.17280
2005-jan26,ens1,200502,-0.59611,-0.97351,1.87480,0.83322,-0.58478,-0.60089,2.93217,-0.01331,-0.37180,1.27509
2005-jan31,ens1,200502,0.34815,-0.80980,1.72299,0.60002,0.29555,0.04471,-0.38321,-1.68535,0.86562,0.81402
2005-feb10,ens1,200503,-2.21964,-0.82717,0.03245,1.33177,-1.32179,0.43283,1.00816,-0.65787,-0.51670,0.56661
2005-feb15,ens1,200503,-1.48917,-0.60043,-0.75662,0.21991,-0.46349,-0.09181,-0.76657,-1.70820,0.35808,0.78788
2005-feb20,ens1,200503,0.08344,-0.67360,-1.60130,-0.64954,-0.11918,-0.08447,1.40699,-1.91112,-0.06847,-3.14977
2005-feb25,ens1,200503,-2.05665,-0.98507,-0.07565,-0.63458,-0.47395,-1.21121,-0.53784,1.18019,-0.32651,0.23677
2006-dec02,ens1,200701,0.29332,-0.85145,1.33258,0.02392,0.37819,0.97343,-1.44463,0.46464,0.62327,1.07408
2006-dec07,ens1,200701,-0.70794,-0.50617,1.38270,0.46809,0.20599,-0.98206,0.50033,1.26362,0.08736,-0.12291
2006-dec12,ens1,200701,0.45259,-0.18053,0.39646,-0.16156,-1.15412,-0.49242,-1.91176,-0.64956,-0.93055,1.22696
2006-dec17,ens1,200701,0.60317,-0.58834,1.44970,0.15128,0.03502,-0.31080,-0.98363,-0.14894,-1.77638,-1.12242
2006-dec22,ens1,200701,1.33079,-0.95551,-0.57719,0.44093,-0.30794,-0.91845,-0.27668,-1.84562,-1.12971,0.99129
2006-dec27,ens1,200701,0.08342,-0.94143,0.98661,-0.41145,1.14460,0.85175,-0.59464,-2.50171,-1.18029,1.85167
2006-jan16,ens1,200602,-0.91046,0.63081,0.13640,-0.37863,-0.95431,-1.53888,-0.65912,-2.10634,-2.39612,0.28200
2006-jan21,ens1,200602,-1.73478,1.95592,1.84821,-0.92360,0.34723,-1.18869,0.61545,-1.80964,-0.43147,0.88053
2006-jan26,ens1,200602,-2.16575,-0.98111,-0.32283,-2.28070,0.03055,0.22574,-1.16067,-0.18392,-0.29274,0.08125
2006-jan31,ens1,200602,-1.92462,-1.09165,0.82024,0.04333,-0.91052,-1.76718,0.25088,-0.96761,-0.96581,0.56776
2006-feb10,ens1,200603,-0.31746,1.52141,0.05775,0.09010,1.03398,-0.08101,1.01277,-0.08393,-1.34312,0.84244
2006-feb15,ens1,200603,-1.65006,-0.46581,-0.24240,-1.05642,-0.58635,0.07900,-0.85117,0.22789,0.57670,1.09929
2006-feb20,ens1,200603,-1.13387,0.16543,0.11355,0.73589,0.63971,-1.54173,-1.01842,-1.86637,-0.32286,0.09550
2006-feb25,ens1,200603,-1.07759,-0.50754,-0.29194,1.15649,-0.76953,1.01179,-0.70181,-0.44890,0.49427,-0.66372
2007-dec02,ens1,200801,0.42954,1.15833,-0.48898,1.81775,0.78329,-1.40023,2.37917,-0.86334,0.17613,-0.05832
2007-dec07,ens1,200801,0.71437,2.47075,0.75983,-1.48503,1.45575,0.09475,1.64189,-1.97506,-1.82248,-0.98481
2007-dec12,ens1,200801,1.19537,1.93607,0.53027,0.95586,0.50474,2.07851,0.32997,-2.85757,-2.13117,0.61913
2007-dec17,ens1,200801,0.48154,1.65518,-0.42666,-0.71622,1.03899,-0.97410,1.39960,-1.07399,0.28135,-1.83794
2007-dec22,ens1,200801,-0.22270,-1.11734,1.57929,0.26133,0.07685,-0.78587,0.27625,-2.11511,-0.91965,0.24318
2007-dec27,ens1,200801,1.46137,0.22938,1.26153,0.96290,0.27587,-0.62356,1.57520,-2.20031,-0.54705,-1.07310
2007-jan16,ens1,200702,1.36425,-0.54309,-0.71644,-0.39045,-1.04950,0.56167,2.56357,1.76873,-2.01047,-1.03955
2007-jan21,ens1,200702,0.34706,-1.47348,0.66836,-0.51021,-0.75200,-0.96990,-0.62441,1.07089,-0.39524,-0.72631
2007-jan26,ens1,200702,-1.22199,-1.70733,0.45461,0.65612,-1.15441,-1.39667,0.53427,1.78828,-0.32420,-0.11376
2007-jan31,ens1,200702,-0.51967,-0.91307,0.04565,-0.64667,-1.56500,-0.30155,-1.54016,-0.29625,-1.11374,-1.90638
2007-feb10,ens1,200703,-0.12439,0.08505,-1.24730,0.10496,-0.18372,0.80676,-1.75872,1.20039,-0.80294,1.17345
2007-feb15,ens1,200703,1.41128,0.51446,1.24249,0.25971,0.97789,-0.25764,0.41823,0.06499,0.94965,1.10114
2007-feb20,ens1,200703,2.14031,-0.89720,0.15477,0.54153,0.75759,-0.27090,1.59871,0.23518,-0.03937,1.47368
2007-feb25,ens1,200703,-0.84273,-0.75474,-0.72919,0.38183,-0.46506,0.02893,-1.05180,-0.19523,-0.65395,-0.09647
2008-dec02,ens1,200901,0.07734,2.28779,-0.94265,-0.67189,1.51705,1.27422,-0.21524,-1.73915,-0.33378,-1.16601
2008-dec07,ens1,200901,-1.16935,-1.05199,0.65422,1.81693,-0.95269,0.56961,-2.24875,-0.04875,2.33265,-0.71269
2008-dec12,ens1,200901,0.89758,2.26758,1.12197,0.19967,1.79155,-0.66832,1.04973,-1.35650,0.37978,-1.80059
2008-dec17,ens1,200901,-1.40910,1.41401,0.26369,-1.22284,0.79823,1.31299,1.18735,-0.20430,1.93227,0.13314
2008-dec22,ens1,200901,-1.48821,2.30019,1.03684,-1.50137,0.33853,2.20892,1.22557,-0.88472,-0.36653,-0.05969
2008-dec27,ens1,200901,-0.83813,1.60874,-0.03899,-0.33834,-1.16828,-0.34256,-1.92113,-1.33888,0.53628,-1.47197
2008-jan16,ens1,200802,0.00182,1.27208,0.84683,-0.62523,0.30569,-0.86312,-1.18889,-2.45303,0.67757,-0.43512
2008-jan21,ens1,200802,1.30219,1.60368,-0.04551,-0.89534,0.13240,-0.61038,-0.90719,0.05540,-0.17513,1.26448
2008-jan26,ens1,200802,0.42691,0.67863,1.51290,0.62623,-0.79092,-1.13546,0.06321,0.32445,-0.31276,-0.31116
2008-jan31,ens1,200802,0.91046,0.29406,0.50166,-0.04689,0.76776,-0.94191,-0.10483,-0.32693,0.52243,0.89432
2008-feb10,ens1,200803,-0.37918,-0.68939,0.07162,0.71457,-2.62612,0.45605,-0.44748,-0.99697,0.24039,-0.38008
2008-feb15,ens1,200803,-0.75984,1.55479,-0.15217,-0.15444,0.71102,-0.69870,0.77813,0.00004,-0.44415,0.27157
2008-feb20,ens1,200803,1.46966,-0.45390,-0.49483,0.82141,-1.09357,-0.75292,0.61543,0.29562,1.95086,-2.16771
2008-feb25,ens1,200803,1.82831,0.31794,-0.44315,-1.11898,-0.16879,-0.18441,0.86648,-0.32746,1.03881,1.48445
2009-dec02,ens1,201001,1.06399,1.15298,-0.35459,-1.37775,0.08394,-1.46348,-1.37787,-0.31866,-2.45423,1.60452
2009-dec07,ens1,201001,1.03820,0.26376,0.21822,1.27445,1.09226,-0.08375,-0.62278,0.75214,-0.06052,0.03438
2009-dec12,ens1,201001,-1.16302,-2.20572,-1.10544,-0.90849,0.59209,-0.59028,0.37953,1.01440,0.73461,0.90204
2009-dec17,ens1,201001,-0.59520,-1.19108,0.47566,-1.26735,0.91974,-0.96591,0.64551,-0.55210,-1.45376,0.39537
2009-dec22,ens1,201001,-0.48382,-1.28815,-0.57021,2.18179,-0.36296,-0.85015,-0.94192,-0.74708,-0.04491,0.72223
2009-dec27,ens1,201001,-1.70477,-1.86680,-0.25651,-1.42087,-0.14309,0.13493,-0.55087,1.60401,0.46716,-0.31399
2009-jan16,ens1,200902,-0.62047,0.50242,0.12249,0.52843,-0.11691,0.00947,-0.21069,-0.35206,1.21061,-0.88345
2009-jan21,ens1,200902,-0.66882,-0.16653,0.59890,-0.94047,-1.15462,3.64771,0.38861,-1.69785,0.09216,1.52826
2009-jan26,ens1,200902,0.43166,-0.36431,0.04031,-0.37592,-1.15999,-0.77256,0.33164,-0.24926,-0.24173,0.53397
2009-jan31,ens1,200902,-1.77379,1.63466,0.23257,0.66991,0.73534,0.92502,0.48055,-2.09410,0.25980,1.69953
2009-feb10,ens1,200903,-0.17674,0.37659,0.76235,-0.90874,0.71446,-1.11147,0.05295,-1.05938,-0.46330,1.28556
2009-feb15,ens1,200903,-1.53378,-0.60032,0.44030,-0.68209,0.10320,0.30646,-0.05318,-2.09826,1.42906,1.36079
2009-feb20,ens1,200903,-1.29083,0.11104,1.01614,-0.77998,-0.07704,0.15215,0.20836,-0.09697,-0.49575,2.69709
2009-feb25,ens1,200903,0.54959,0.44694,0.37127,-0.63320,1.29443,1.51714,0.29979,-1.60337,-0.31895,-0.19227
2010-dec02,ens1,201101,-2.81487,0.31430,0.82517,-0.32659,-2.30379,-0.16527,-0.47122,-1.10943,1.68456,-0.56657
2010-dec07,ens1,201101,0.58129,0.53350,1.00342,-0.47488,1.78005,1.06113,0.91656,0.38059,1.53725,1.08702
2010-dec12,ens1,201101,-0.42816,-0.32128,1.37321,-0.98372,-0.62452,-1.57301,-1.05303,1.62877,1.63374,-1.21354
2010-dec17,ens1,201101,-0.71163,-1.37482,-0.19857,-1.86594,-1.85552,1.51748,1.24029,-1.28369,2.61262,-3.05762
2010-dec22,ens1,201101,-0.51339,-0.58263,-2.20620,0.14784,-1.30198,0.85689,0.84101,-0.74150,1.83160,-1.76624
2010-dec27,ens1,201101,0.21481,2.84722,0.79956,2.12442,1.73904,1.35074,0.78519,-0.41289,0.77370,-1.02076
2010-jan16,ens1,201002,0.17515,-2.09824,0.33774,1.52061,0.50637,0.62744,0.14586,-0.50763,0.78449,0.35777
2010-jan21,ens1,201002,-0.72271,-1.38940,-0.71100,0.29576,0.94489,-0.85810,-0.82587,0.64881,0.20683,-1.55134
2010-jan26,ens1,201002,-0.67075,0.31893,-0.04715,0.75011,0.00523,-0.72806,0.37826,-2.38095,0.41047,-0.14441
2010-jan31,ens1,201002,-2.10089,-1.43766,-1.65611,1.97655,0.23821,-1.26400,0.37010,-0.07544,1.39437,-1.36531
2010-feb10,ens1,201003,-1.09653,0.38566,-0.63259,-1.34520,-0.12209,0.04833,-0.47976,-1.92159,-2.06648,0.29286
2010-feb15,ens1,201003,-1.12604,-0.50404,1.06022,-0.63471,-0.12543,-1.05232,-0.57805,-0.93212,-0.72483,-0.09553
2010-feb20,ens1,201003,-0.93788,-0.34702,-0.17940,0.03828,0.17111,-1.21867,-0.64028,-0.57318,-1.86547,0.80320
2010-feb25,ens1,201003,-0.69677,-0.52187,-0.18352,-1.17047,-0.52163,-0.01741,0.17367,-1.22253,-2.33470,-0.91367
2011-dec02,ens1,201201,1.26324,2.37097,0.79635,-1.91788,3.04721,0.40387,-0.38685,0.64417,-0.82360,-0.31625
2011-dec07,ens1,201201,1.57730,2.69098,-1.07551,0.71138,0.58444,0.62496,-0.55543,-1.63346,-0.56962,1.34783
2011-dec12,ens1,201201,2.15420,1.91560,-0.54221,0.17182,2.41117,2.01892,-0.09320,0.78421,-0.84027,0.18086
2011-dec17,ens1,201201,1.46391,1.67497,0.69133,-0.14595,0.17147,0.64665,-0.00589,-0.28505,0.38243,0.00768
2011-dec22,ens1,201201,0.85757,0.81907,1.62735,-0.35014,-0.19640,2.10413,-1.17196,-2.11943,1.55144,0.43383
2011-dec27,ens1,201201,1.16904,0.95725,-0.83866,0.66825,-0.00603,-1.12383,-1.64210,1.04684,1.11756,1.12538
2011-jan16,ens1,201102,-0.60107,0.74507,1.73256,-1.11134,-1.94227,-0.66708,-0.48068,-0.03825,1.42080,0.65699
2011-jan21,ens1,201102,0.67602,0.38199,0.29233,1.12962,1.58290,0.08966,-0.60315,-1.84406,2.45430,-0.18292
2011-jan26,ens1,201102,0.12582,0.81523,0.03707,-0.16311,0.07286,1.16499,-1.32733,0.85743,1.19181,0.32082
2011-jan31,ens1,201102,0.33234,1.05337,-1.40261,-0.85464,0.31364,2.20861,-0.59528,-0.15429,-0.36632,-0.90801
2011-feb10,ens1,201103,-1.88757,-0.15127,-1.64515,1.74738,1.97368,1.34808,-1.83960,-1.16066,0.35556,0.68233
2011-feb15,ens1,201103,-1.12106,1.43008,0.28117,0.27251,0.73623,1.89807,0.02896,1.29857,0.20594,-0.79390
2011-feb20,ens1,201103,1.00374,0.29813,0.12746,-0.52219,0.94418,1.90866,1.07291,0.33584,0.58600,-0.61514
2011-feb25,ens1,201103,2.38255,-0.00491,-0.32207,1.61635,0.65937,1.41476,2.90841,1.15588,-1.36316,-2.10224
2012-dec02,ens1,201301,-0.49960,0.12214,-0.46522,-1.46775,0.62471,-1.08676,0.40585,0.29116,-0.26926,-1.04045
2012-dec07,ens1,201301,0.16964,-0.68273,1.16499,0.73711,-1.56596,-0.11580,2.13811,-0.24791,-0.44382,0.78125
2012-dec12,ens1,201301,0.36294,-0.43963,-1.34884,0.61887,-0.40699,1.01695,-0.78994,0.10397,-0.74486,0.55128
2012-dec17,ens1,201301,-0.52118,0.85881,-0.72135,-1.09101,0.88821,-0.55328,-0.52672,3.03215,0.26373,-0.48411
2012-dec22,ens1,201301,-1.53573,0.67653,1.09023,0.12662,-0.79960,-1.30651,0.11453,-0.68419,0.50086,1.14109
2012-dec27,ens1,201301,0.17111,0.22493,-0.52932,1.52519,-1.71454,-0.91996,-0.65867,0.45900,-0.66519,-0.04680
2012-jan16,ens1,201202,0.18776,0.95660,0.33929,0.90750,0.25298,0.27142,-0.62050,0.22184,-2.03027,2.37072
2012-jan21,ens1,201202,0.38057,2.18739,-0.35675,-0.39904,1.41497,-1.40259,1.78473,-1.75283,-1.00897,-0.92490
2012-jan26,ens1,201202,-1.36233,0.94849,2.31067,0.99849,-0.52518,-0.64977,1.62141,-0.74977,0.15706,0.99191
2012-jan31,ens1,201202,-1.45702,0.12802,0.34866,1.31674,0.28931,-1.12812,0.99928,-0.83511,0.52276,-0.27340
2012-feb10,ens1,201203,0.68203,0.38431,0.43998,-0.87160,-1.02229,0.26297,2.77047,-0.71085,1.23927,-0.41062
2012-feb15,ens1,201203,1.33868,0.39044,-1.10879,0.02388,-0.63126,0.27059,0.92115,-1.50589,-0.47566,-0.41802
2012-feb20,ens1,201203,1.43290,1.22384,0.34353,-0.25543,-0.21521,1.85147,0.12871,-1.72649,0.91182,1.03722
2012-feb25,ens1,201203,0.10988,0.60396,1.14649,0.55673,1.12986,-0.27254,0.05611,-2.06465,0.25662,1.22040
2013-dec02,ens1,201401,1.42026,0.67127,1.57583,-1.43572,-0.58048,1.85350,-1.09182,-1.27570,-0.04454,-0.28445
2013-dec07,ens1,201401,1.32067,1.82300,0.20441,-0.79173,0.53427,0.70180,1.93908,-1.28887,-1.53318,0.20082
2013-dec12,ens1,201401,0.59260,0.05953,0.78964,-0.42160,0.34605,1.73417,0.07349,1.79587,1.40117,0.06241
2013-dec17,ens1,201401,-0.60360,2.02170,-1.18021,0.74797,-0.34392,-1.20555,0.66552,0.40127,1.96129,1.02343
2013-dec22,ens1,201401,0.33049,-1.02466,-0.53908,-0.81918,-1.40227,0.07429,1.99791,0.48778,-0.10530,1.03925
2013-dec27,ens1,201401,0.31441,0.37407,-0.01244,0.24928,-0.06872,1.14772,0.03725,-1.99480,0.06745,1.54370
2013-jan16,ens1,201302,-0.62003,-0.77782,0.93572,0.77976,-1.26799,-0.07139,0.85762,-0.64719,0.43862,1.51298
2013-jan21,ens1,201302,-2.41638,0.11561,0.50311,0.38674,-1.46513,-0.79954,0.89837,1.14100,1.24182,1.27304
2013-jan26,ens1,201302,0.87206,0.23171,-0.54058,0.93390,-0.32208,0.11527,-1.50793,-0.89301,0.04143,-0.51815
2013-jan31,ens1,201302,-1.13224,1.25587,-0.22060,1.38055,-0.47356,-0.86164,-0.59242,0.96625,-0.73454,-0.40906
2013-feb10,ens1,201303,-0.76863,1.11985,2.69312,-1.13625,-1.09583,0.02886,0.29998,0.05199,0.86540,0.72198
2013-feb15,ens1,201303,-0.51654,0.73339,-0.06283,-0.92654,-0.21295,0.23145,0.67079,-0.24146,-0.45662,0.79562
2013-feb20,ens1,201303,-0.05551,0.08555,1.13136,-1.57728,0.00036,-1.12016,0.01987,-1.04727,-1.41398,0.48907
2013-feb25,ens1,201303,-0.74940,0.20018,-1.46959,-2.09353,-0.24566,0.86286,-0.20613,1.41135,-0.60388,0.44386
2014-dec02,ens1,201501,0.18934,-1.61753,-2.14316,-1.10879,-0.85401,-0.81889,-0.40745,1.04291,-0.75366,0.10694
2014-dec07,ens1,201501,-0.48797,-2.20094,-2.23043,0.18700,-0.27296,0.54254,-0.83259,1.10285,0.18977,0.28005
2014-dec12,ens1,201501,-0.23911,-2.21456,-0.80445,0.48976,0.17153,-1.17418,0.53313,-0.23827,0.64101,-0.71368
2014-dec17,ens1,201501,0.59874,-2.56904,0.90703,0.84633,0.98395,0.02107,-1.71976,1.42024,1.76928,-2.17464
2014-dec22,ens1,201501,1.76174,0.71793,-1.15557,-0.51229,1.68005,1.09492,1.72094,1.50449,-0.97970,0.93281
2014-dec27,ens1,201501,0.31975,0.11828,1.61420,-0.50296,0.38895,0.33739,-0.97796,1.65663,0.37726,-0.03011
2014-jan16,ens1,201402,1.31683,0.38753,-1.18954,-0.33593,0.83750,2.52229,0.58410,-0.35861,-0.15059,1.10087
2014-jan21,ens1,201402,-0.75078,2.15778,-0.17695,0.39126,1.58553,2.66932,0.06465,-0.28868,-1.34594,-0.37877
2014-jan26,ens1,201402,0.79171,0.59416,-1.49926,1.73553,0.81058,2.05071,0.29844,-0.16947,-0.58452,1.07814
2014-jan31,ens1,201402,0.52465,0.85030,-1.03998,-0.67265,-0.58795,1.80512,-0.52230,1.17708,1.24648,1.93443
2014-feb10,ens1,201403,0.77039,-0.68228,-1.97003,0.53086,-0.68987,0.92504,-0.14783,0.76150,-1.78794,-1.05915
2014-feb15,ens1,201403,1.49478,-0.79761,0.14663,-1.10514,-0.80496,-0.23438,-0.45107,2.10733,-1.12311,-0.91004
2014-feb20,ens1,201403,-0.37688,0.20991,0.09814,0.61488,-0.05893,-1.01324,0.94124,0.11135,-0.85410,0.23935
2014-feb25,ens1,201403,1.14634,-0.60387,0.19347,0.88466,-0.07279,0.18934,1.33010,1.13393,-0.70310,0.38592
2015-dec02,ens1,201601,0.66047,-1.28675,0.72132,1.50736,-0.16856,-1.48984,-0.00633,0.78339,0.50242,2.39088
2015-dec07,ens1,201601,0.48282,-0.43386,-0.73750,1.10178,-0.87349,0.19513,-1.22175,-1.70930,-4.07302,-0.11745
2015-dec12,ens1,201601,1.03123,-0.61928,-0.82786,-0.21255,-0.05125,-0.93795,-0.95300,-0.91048,-3.37813,-0.87516
2015-dec17,ens1,201601,0.23288,-0.70469,-0.55320,-0.38988,-1.71781,-0.91831,-0.79011,0.00319,-3.22303,-0.63444
2015-dec22,ens1,201601,-0.04719,-0.99818,-0.23995,0.05575,0.86625,-1.49289,-0.03317,-0.72387,-1.29548,-0.03625
2015-dec27,ens1,201601,0.09811,-1.18864,-0.67142,2.18190,1.18842,-1.35549,1.01544,0.84484,-1.43097,-1.57222
2015-jan16,ens1,201502,2.14330,-0.75267,-1.50717,-0.34106,-0.45841,0.52212,1.59679,0.89741,-0.01540,-0.08278
2015-jan21,ens1,201502,1.64253,-1.29264,-0.33722,0.44718,-0.39639,-0.63693,0.12577,0.44871,1.00121,0.08428
2015-jan26,ens1,201502,-0.48027,-0.23168,-0.75413,1.92000,-1.63205,0.56080,-0.50703,1.41766,0.11284,0.06136
2015-jan31,ens1,201502,0.65968,1.09529,0.00545,2.40371,1.25480,2.81043,1.05808,0.18282,0.90748,-0.28135
2015-feb10,ens1,201503,0.44910,-0.72491,-0.13090,0.80216,0.42083,-0.09809,-1.38377,-2.15813,0.70791,-0.08113
2015-feb15,ens1,201503,2.09821,-0.13180,-0.34254,0.61918,0.31504,-1.11409,1.49864,1.04124,0.62697,0.33582
2015-feb20,ens1,201503,-0.64725,0.55562,-0.49880,2.03944,0.73252,0.19880,-0.59565,1.96943,2.22350,-0.16974
2015-feb25,ens1,201503,2.08668,0.63300,0.42493,0.52073,0.66289,2.24210,0.65202,0.49854,-0.97770,-1.11070
2016-dec02,ens1,201701,-0.47728,1.72962,-1.06816,0.61147,-0.16016,-1.72276,-1.75630,0.21036,-0.31537,-0.39001
2016-dec07,ens1,201701,1.00734,1.95801,-0.49503,0.19198,1.18677,2.16000,-0.85170,-0.75618,-1.91331,1.84974
2016-dec12,ens1,201701,1.53059,1.52552,0.34594,-1.01227,0.09017,0.28621,0.38221,-0.46401,-1.28319,0.25487
2016-dec17,ens1,201701,-0.61989,0.27938,0.32883,-0.91702,0.06152,-0.99434,-1.26308,2.65810,-1.25995,1.45197
2016-dec22,ens1,201701,1.22879,-0.44601,-0.41552,1.83653,-0.75526,0.17939,1.91942,2.30486,-2.03967,1.91382
2016-dec27,ens1,201701,0.14088,1.85241,0.76391,-1.38286,0.53404,-0.40214,3.21058,0.05272,-1.00535,0.18337
2016-jan16,ens1,201602,0.73747,-2.03477,-0.38427,1.93829,-0.28574,-1.11615,-0.34632,-0.65270,0.10280,0.31476
2016-jan21,ens1,201602,0.47938,-1.38715,-0.75759,0.36192,0.46195,-1.75867,-0.95644,0.86542,-0.68045,-1.20278
2016-jan26,ens1,201602,0.30646,-2.21322,0.31638,-0.53523,0.85092,-0.34680,-0.67515,2.40865,-1.35758,1.12547
2016-jan31,ens1,201602,0.35584,-1.60645,0.40958,0.24046,-0.63595,-1.63233,-0.99478,1.32168,-1.39585,0.46202
2016-feb10,ens1,201603,-0.09770,-0.60534,0.56147,0.57420,0.31028,-0.81299,-1.22131,-1.40073,0.78011,1.62704
2016-feb15,ens1,201603,0.57104,-2.44191,-0.74906,1.63452,0.50521,-0.23160,-2.37118,0.99561,-0.93967,-0.29956
2016-feb20,ens1,201603,-1.23486,-1.39499,1.56451,0.38199,-0.10168,-1.03124,0.00024,-0.21189,-0.96337,2.34540
2016-feb25,ens1,201603,-0.87733,-1.28428,0.06758,0.55047,-0.15121,-1.22503,1.75550,-0.65609,-1.30576,1.86434
2017-dec12,ens1,201801,0.04732,2.80528,-0.92230,1.24648,1.54980,2.10513,0.49542,0.21395,-0.58303,-0.52273
2017-dec17,ens1,201801,1.11367,-0.53013,0.19449,0.50650,0.39527,1.47582,-0.50846,-1.14453,1.95159,3.09643
2017-dec22,ens1,201801,1.32871,0.35274,0.92304,-1.56374,0.71016,-0.52048,-0.61878,1.29867,-0.55105,-0.68267
2017-dec27,ens1,201801,0.97451,1.09123,-0.71692,0.17579,-0.20783,-0.29720,0.86635,-0.43112,-1.82750,-0.14327
2017-jan16,ens1,201702,-0.67814,0.53337,-1.51342,0.43649,0.51874,-0.57285,-0.43198,0.03565,-1.61116,-0.06722
2017-jan21,ens1,201702,1.15746,1.50690,-0.50013,0.14230,-0.49281,-0.98586,-1.03028,-2.72701,-1.31070,-0.40945
2017-jan26,ens1,201702,0.11579,-0.43551,-2.45747,0.99676,0.07176,-0.01040,0.19636,-0.23706,0.48391,0.25312
2017-jan31,ens1,201702,0.90285,-1.72173,-0.64744,-0.54218,0.19353,0.14817,1.74861,0.05498,-0.37982,0.38442
2017-feb10,ens1,201703,-1.42834,0.27257,0.61161,0.28941,0.97291,0.78497,-0.26300,1.82044,1.23444,0.33136
2017-feb15,ens1,201703,0.22279,0.12708,-1.61987,-1.15905,0.22018,0.62460,-0.55704,0.49669,1.84654,1.33759
2017-feb20,ens1,201703,1.83665,-0.04695,0.03469,-0.79350,1.01395,0.51239,0.81921,2.74171,0.22091,-1.19166
2017-feb25,ens1,201703,0.60164,-0.52369,-1.33979,0.28882,0.28835,2.11379,-1.56520,-0.18190,0.97108,0.25457
2018-dec12,ens1,201901,-1.79836,0.11929,-0.01030,-0.90454,-1.28717,-1.42874,0.91482,-0.75671,-0.72099,0.87894
2018-dec17,ens1,201901,-2.18428,-0.01361,1.33597,-0.19972,-0.74598,-2.36837,0.68848,2.34043,0.61831,-0.04514
2018-dec22,ens1,201901,0.02362,0.56503,0.34180,-0.88684,-0.76362,-0.67478,0.70536,1.10260,-0.44080,0.29871
2018-dec27,ens1,201901,-0.75315,-0.67458,0.05424,0.71770,0.17340,-0.80414,0.24694,0.86014,-2.19390,0.61378
2018-jan16,ens1,201802,0.33380,0.93162,-0.67201,0.98049,1.47572,0.91655,-1.53704,-0.40594,0.03167,-0.74534
2018-jan21,ens1,201802,1.16667,-0.55026,-0.85445,1.12915,-0.92687,-1.56172,-0.17927,1.53264,0.14837,1.83730
2018-jan26,ens1,201802,2.09816,-0.48131,0.41764,0.91064,0.05038,2.61146,0.61620,3.46622,-0.17881,0.93504
2018-jan31,ens1,201802,0.68632,0.56182,0.06002,0.75543,-1.20226,-0.50131,0.61058,2.06045,0.31071,2.36381
2018-feb10,ens1,201803,-1.06580,1.09353,0.37288,0.18181,2.15021,0.52363,-0.40345,0.36990,2.17471,1.55109
2018-feb15,ens1,201803,-2.53144,1.30714,0.41216,-0.13095,-0.19903,0.35229,-2.48907,1.01521,-1.30848,1.51591
2018-feb20,ens1,201803,-0.66543,0.84269,-0.75293,-0.21468,0.27839,1.33682,0.00279,-0.02172,-0.74616,2.51742
2018-feb25,ens1,201803,-1.34370,1.47280,0.36632,-1.17850,-0.18643,0.45099,-2.10931,-0.56308,1.78421,-0.14068
2019-dec12,ens1,202001,-0.34674,-0.43591,1.69504,0.85801,1.03249,-0.92478,0.39052,1.34396,0.38233,1.65173
2019-dec17,ens1,202001,0.66028,0.28426,-0.49955,1.13572,0.48173,1.21823,1.46824,-0.28227,-0.41986,0.66632
2019-dec22,ens1,202001,-0.88709,1.14635,0.91447,0.63038,-1.02681,-1.47509,0.37577,0.64970,1.35327,0.67161
2019-dec27,ens1,202001,1.31077,0.90347,-0.38041,-0.09379,0.78032,1.41763,0.61345,-0.52651,0.03355,1.20528
2019-jan16,ens1,201902,-1.54304,0.90210,1.00907,0.27944,-0.33272,-1.15081,0.37818,0.84102,-0.57375,0.14798
2019-jan21,ens1,201902,0.19537,-0.21598,-1.23151,0.10691,-1.12466,0.68448,-0.38197,0.88805,0.16161,1.28066
2019-jan26,ens1,201902,-1.02796,-0.22231,-0.55391,-0.12801,-0.68364,-0.98676,2.03418,0.84067,0.57883,1.24421
2019-jan31,ens1,201902,1.14636,0.05395,0.16633,0.09664,0.65995,-0.25331,2.31812,1.45159,-0.65970,0.86195
2019-feb10,ens1,201903,-0.41639,0.40845,-1.51169,0.31172,-0.81434,-2.17836,0.15248,0.92880,-1.14080,-0.35881
2019-feb15,ens1,201903,0.56645,0.72724,0.33198,-0.04744,0.25769,-0.94394,-1.45767,-1.64167,-1.26714,-1.07640
2019-feb20,ens1,201903,0.20935,1.06967,1.74035,-0.17882,-1.05970,0.43428,-1.59584,0.20996,1.32184,-0.62626
2019-feb25,ens1,201903,0.46379,0.69609,-0.53462,0.38859,-0.40318,-0.23922,0.07814,1.29742,-1.29670,-1.20427
