init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2020-dec17,ens1,202101,0.75049,2.81630,-0.19845,-0.25369,-2.27182,-2.79486,-0.44168,0.78670,-0.22942,-2.14981
2020-dec22,ens1,202101,-1.33294,0.69810,0.84748,0.32558,-1.20802,-1.61611,-0.66641,1.72778,0.15791,-0.73031
2020-dec27,ens1,202101,-2.30933,-0.00163,-1.07838,-0.12553,1.64416,-0.66307,-1.78916,0.22478,1.01298,-2.20264
2020-jan16,ens1,202002,0.94671,0.99925,0.19776,2.71054,0.24927,0.80838,-1.49916,-0.11692,-1.91024,0.73355
2020-jan21,ens1,202002,0.79372,-0.47880,0.22462,-0.87735,0.52966,1.76774,-1.61702,-1.08865,-1.27575,2.09339
2020-jan26,ens1,202002,-0.42009,1.12960,-0.43358,0.38311,-0.22315,-0.02810,-0.66074,-0.57421,-0.80523,0.09463
2020-jan31,ens1,202002,0.39465,2.12923,0.21225,1.89828,0.91929,1.07830,-0.29775,-0.16469,-0.74261,-0.10016
2020-feb10,ens1,202003,1.63685,0.91215,1.54097,-0.49602,-0.47242,-0.50020,1.91675,-1.19186,-1.44462,-0.26607
2020-feb15,ens1,202003,1.61431,2.20228,-0.10514,-0.49656,-0.81653,0.29475,-0.79536,-0.08056,-2.81928,-0.22605
2020-feb20,ens1,202003,0.08909,0.24528,-0.33732,0.50659,0.17807,1.99625,0.62302,-0.41764,-0.28926,-0.24163
2020-feb25,ens1,202003,0.30848,1.23938,-0.60954,-0.76502,-0.57371,0.25629,-2.20108,1.30053,-1.45906,0.59942
2021-dec12,ens1,202201,0.56199,-0.02489,0.47717,-0.90988,0.93790,-0.72153,-0.73424,0.03904,-0.06657,0.21149
2021-dec17,ens1,202201,0.21698,1.79996,1.19288,1.14935,-1.11899,0.95383,-0.64249,1.17335,-2.50976,-0.08428
2021-dec22,ens1,202201,-2.21505,0.22452,1.92626,-0.43301,0.13998,0.40674,-0.34367,1.61208,0.57821,-1.55015
2021-dec27,ens1,202201,1.14232,1.34367,0.28457,0.44292,-0.43830,0.09160,0.74703,-0.96534,-0.55740,-1.71104
2021-jan16,ens1,202102,-1.52752,2.00188,0.22552,0.00361,0.33392,0.31236,0.39304,1.24371,0.79281,-1.69637
2021-jan21,ens1,202102,-1.67682,1.43442,-0.28485,-0.41015,-0.83665,0.65760,-2.04647,1.00122,-0.28077,-0.99266
2021-jan26,ens1,202102,-2.13597,0.68983,-1.22607,0.76836,1.68415,0.49001,-0.32935,-0.38203,-0.15084,-2.15277
2021-jan31,ens1,202102,-2.73562,0.87833,-0.09106,0.24452,0.96612,0.87920,-1.33723,0.91866,0.84666,-3.00384
2021-feb10,ens1,202103,0.61314,-0.00389,0.82345,-1.29314,0.31068,0.09431,-1.05145,0.03336,1.02201,-1.01504
2021-feb15,ens1,202103,0.13240,0.90040,0.22486,-0.71591,0.35224,0.62541,0.30087,0.04641,-1.76562,-2.05342
2021-feb20,ens1,202103,0.74584,2.07068,-1.03666,-1.43775,-0.97913,-1.23096,-0.75669,-0.66920,-1.44349,-0.92930
2021-feb25,ens1,202103,-1.85342,0.91165,0.92705,-1.40071,-1.02210,1.35029,-0.85865,-1.71031,-0.81074,-1.12248
2022-dec12,ens1,202301,-0.12120,0.46945,-0.67034,-0.50448,1.65040,1.15655,-1.14761,-1.06383,-0.19569,-1.19051
2022-dec17,ens1,202301,0.44634,-0.01857,-0.70581,0.25153,1.47544,-0.43301,1.10088,-0.18237,-0.69811,-0.55137
2022-dec22,ens1,202301,0.73378,-0.97593,-1.05860,-0.89748,-0.63256,0.22299,0.35177,-1.11778,0.22562,-0.91003
2022-dec27,ens1,202301,0.09237,-0.11771,-0.34062,-0.52136,-2.21822,0.46519,-0.16973,-1.53517,1.03214,-2.29355
2022-jan16,ens1,202202,0.33461,1.28411,0.75577,0.11577,0.63426,1.49333,0.01085,-1.26257,0.35812,-2.83792
2022-jan21,ens1,202202,1.65360,0.87660,1.27331,-0.40127,0.32907,-0.54860,-2.56470,-0.04743,-1.40342,-0.52573
2022-jan26,ens1,202202,1.52770,1.03954,0.13437,-1.42909,-0.00287,-0.69203,-2.59254,1.63530,1.22962,-1.00383
2022-jan31,ens1,202202,0.55641,-0.21909,-0.42883,-1.45289,1.48198,1.60583,1.34959,-0.70657,1.58356,-0.68243
2022-feb10,ens1,202203,-0.17917,2.02880,-0.50431,-1.14547,0.50849,2.80940,0.91815,-0.22733,-0.53479,-1.77094
2022-feb15,ens1,202203,0.13465,1.97104,0.58408,-1.00476,0.06418,1.78866,1.19743,-2.30928,-0.92450,-0.19286
2022-feb20,ens1,202203,-0.80163,1.58381,1.11358,-0.49174,-1.03917,2.46478,-2.40587,-1.21191,1.23820,0.05844
2022-feb25,ens1,202203,0.94090,-0.45306,0.58216,0.46471,0.09886,-1.35735,1.18121,-1.19839,-0.95780,-0.19148
2023-dec12,ens1,202401,-1.51468,-1.19979,-1.70978,-0.89441,1.18789,0.57593,-0.31786,-0.26955,-0.71472,-2.02671
2023-dec17,ens1,202401,-0.97582,-0.23106,-0.94445,-0.11096,0.67736,0.51724,0.87068,0.44443,-0.65932,-1.06058
2023-dec22,ens1,202401,-0.68015,0.68828,0.17611,-0.46509,-1.79856,1.44079,-1.59847,-0.95556,-1.36230,-1.43159
2023-dec27,ens1,202401,-2.41840,0.26921,0.62390,-0.99849,-0.11165,1.41915,-0.04412,-0.09914,-0.56552,-1.26983
2023-jan16,ens1,202302,0.25185,-1.38908,-0.07178,-1.03942,-1.32847,-1.66092,-0.38789,0.20062,0.10492,-0.98236
2023-jan21,ens1,202302,-0.30248,0.40319,1.90165,-1.41989,0.60344,-1.17099,0.78699,0.33535,0.38560,-0.28851
2023-jan26,ens1,202302,1.25847,1.77247,1.75153,1.15136,-0.07664,0.60823,2.72697,-0.62046,-0.54840,-1.45948
2023-jan31,ens1,202302,1.10719,1.11252,-0.03590,0.62795,0.30910,-0.19498,1.87704,0.72306,0.39171,-2.38996
2023-feb10,ens1,202303,0.43036,1.10279,1.13954,-0.15658,-1.76400,-1.17548,-0.31156,-1.42965,0.00681,-1.13462
2023-feb15,ens1,202303,-0.76047,0.56210,0.84683,0.47949,1.19367,1.37043,1.05147,-0.53629,0.77934,0.85574
2023-feb20,ens1,202303,-0.92098,-0.55598,1.26189,-0.10582,-0.52973,0.33613,-1.57416,-0.28959,-2.11487,-0.18274
2023-feb25,ens1,202303,-0.86547,1.55858,0.05515,0.90892,0.08955,1.58143,0.39063,0.67366,1.19516,-0.45012
