init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2003-feb15,ens1,200303,1.35737,0.23175,-1.08629,0.42391,-0.62921,1.13680,-1.61580,-1.10176,-1.53141,0.17007
2003-feb20,ens1,200303,-0.41618,0.11401,0.65073,0.18273,0.33743,-0.83969,-0.01151,0.36431,0.79759,-1.11543
2003-feb25,ens1,200303,-0.70162,-0.47268,-0.51313,0.04530,-0.15875,-1.79958,-0.28243,0.71186,1.28326,-1.09263
2004-dec02,ens1,200501,-2.29685,-0.51720,0.72674,-0.57580,-0.75857,-1.42380,0.49117,1.30421,1.22730,0.94532
2004-dec07,ens1,200501,0.90796,0.00906,0.58510,0.61856,0.12329,-0.39030,-0.74350,0.21509,-0.44807,0.21776
2004-dec12,ens1,200501,-1.38490,-0.99737,0.69491,1.13008,1.73991,-2.23153,0.21892,1.88556,0.04854,-1.46910
2004-dec17,ens1,200501,1.47194,0.42144,-1.59479,-0.84193,0.33023,1.94510,-2.91357,0.97482,-2.32012,-0.16625
2004-dec22,ens1,200501,1.39908,1.51842,-1.11298,-1.60145,-0.25186,2.02783,-1.00037,-1.01742,-1.51168,-0.50583
2004-dec27,ens1,200501,0.86303,0.93931,1.26247,1.03769,0.77673,0.55127,1.46700,-0.13248,0.08253,-1.12714
2004-jan16,ens1,200402,-1.11402,0.06183,-0.28285,-0.26463,0.35232,0.11018,0.06725,0.55236,0.38647,0.11632
2004-jan21,ens1,200402,-2.23045,-1.63351,1.67673,1.45990,1.11118,-1.17164,0.63648,1.61524,2.07397,0.18196
2004-jan26,ens1,200402,-1.86152,-0.52706,0.09428,-0.36094,0.14379,-1.73125,0.05459,1.25332,0.09702,-1.14310
2004-jan31,ens1,200402,-1.25768,-0.40549,-0.43478,0.99892,-0.65470,-0.51753,-0.74591,1.26484,0.66282,-2.42991
2004-feb10,ens1,200403,-0.76384,-1.09842,-1.26791,-0.73250,0.14094,-0.41879,-1.23697,0.13954,0.02759,0.04933
2004-feb15,ens1,200403,-1.34906,-1.68622,-0.38854,0.18488,0.18780,-0.86516,0.36636,0.64162,2.19227,0.02147
2004-feb20,ens1,200403,-0.82618,-1.19202,0.92145,0.30120,0.65445,-0.30937,-1.96412,0.95694,0.57912,-0.24957
2004-feb25,ens1,200403,-0.95688,0.96232,-0.46843,0.38447,0.22623,-0.30868,1.04407,0.35940,0.15076,-0.93851
2005-dec02,ens1,200601,0.86647,0.88873,0.39532,-0.14287,1.80536,-0.25669,0.67723,1.54530,1.05586,-1.22581
2005-dec07,ens1,200601,-0.35719,0.25686,-0.24862,0.48971,0.91931,0.11412,1.01376,0.66276,1.37925,-0.51114
2005-dec12,ens1,200601,-2.11464,-1.02861,1.84693,1.34275,1.72793,-1.94077,1.50196,2.26898,3.11115,-0.88230
