init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2002-jan21,ens1,200202,0.92941,-0.07825,-0.40145,0.20102,0.28601,-2.11696,0.16187,-0.73896,-1.50487,-0.34012
2002-jan26,ens1,200202,0.85592,0.22906,-0.26930,-1.28787,-0.23290,0.61782,-0.82651,-0.61577,-2.37359,-1.11932
2002-jan31,ens1,200202,1.07632,-0.45639,-0.96091,-2.07415,0.30438,0.32361,-1.17147,-1.59337,-1.65267,-0.64095
2002-feb10,ens1,200203,0.52303,-0.42062,-0.87580,-0.21167,-0.83563,-0.13748,0.57288,0.12083,0.80398,-0.05950
2002-feb15,ens1,200203,-1.62808,-1.83838,1.61740,2.34905,0.06365,-0.45548,1.16955,0.85645,0.88118,1.50279
2002-feb20,ens1,200203,-1.35747,0.24309,-1.58936,0.95393,-0.37262,0.94279,0.93875,1.83647,0.08192,0.19720
2002-feb25,ens1,200203,1.21424,0.56009,0.23691,0.63718,-0.24057,0.29371,0.87563,0.54143,0.12772,0.72123
2003-dec02,ens1,200401,-1.87297,-2.63607,0.00963,1.15029,0.36502,-0.11710,0.54028,1.27662,2.44573,2.00110
2003-dec07,ens1,200401,0.61964,0.59497,1.26287,-1.12998,1.32005,-0.29210,0.13040,-2.24874,-0.02221,-1.00200
2003-dec12,ens1,200401,-0.95784,-1.27290,1.00359,0.93029,-0.15799,-0.26988,1.63316,-0.46424,0.92561,0.13928
2003-dec17,ens1,200401,-0.10592,-1.18248,0.80384,0.86913,-0.64078,-0.39928,0.76491,1.20340,1.09141,0.21968
2003-dec22,ens1,200401,0.00240,-0.53274,-0.57713,-0.13287,-1.68078,0.52151,-0.12868,0.77202,1.62674,-0.85594
2003-dec27,ens1,200401,-0.94395,-1.06762,-0.11427,0.39932,-1.40551,1.08388,0.38588,0.97502,1.15132,0.03148
2003-jan16,ens1,200302,-0.85774,-1.43876,1.40265,0.54899,-0.26307,0.14811,0.03494,-0.71264,0.20819,-0.92739
2003-jan21,ens1,200302,0.02600,-0.69857,-0.25112,-0.36972,-0.04017,-0.93626,-0.60148,-0.60183,-0.88654,-0.38189
2003-jan26,ens1,200302,0.64638,0.08142,-0.11011,-0.50237,-0.61547,0.73328,0.99764,-0.00049,1.32787,0.33111
2003-jan31,ens1,200302,0.06631,-0.24090,1.16107,0.81452,-0.31143,0.03817,-0.27438,-0.34275,0.09122,0.18020
2003-feb10,ens1,200303,1.01479,0.16181,0.50464,-1.36760,-0.48264,0.71747,-0.33781,0.62413,-1.43166,-1.21372
2003-feb15,ens1,200303,1.46235,0.44625,-0.81009,-0.64675,0.45598,-0.50993,-1.16751,-1.93437,-1.62460,-0.23757
2003-feb20,ens1,200303,-0.28256,-0.02845,-0.00604,0.30008,-0.22575,0.09299,0.45248,1.18237,0.35470,1.89949
2003-feb25,ens1,200303,-0.65488,-0.31711,0.08968,0.94986,0.19569,-1.18386,1.59609,-0.38211,0.55382,1.68371
2004-dec02,ens1,200501,-2.37839,-0.50467,1.05391,1.35015,0.63733,0.54474,1.41365,0.47924,0.70705,0.46101
2004-dec07,ens1,200501,0.82455,-0.02174,-0.83836,0.63257,-0.32422,1.06860,0.35369,0.37480,-0.35758,0.50833
2004-dec12,ens1,200501,-1.52132,-1.04880,-0.91429,1.66305,-1.49811,-0.31361,1.85164,2.47211,0.02100,1.90067
2004-dec17,ens1,200501,1.32268,0.47418,0.02103,1.03398,-0.57644,-0.91471,-2.39959,-1.76113,-2.12425,0.82895
2004-dec22,ens1,200501,1.38080,1.47295,1.42573,-1.03178,0.39368,-0.90036,-1.87862,-1.88930,-1.26739,-0.39325
2004-dec27,ens1,200501,0.76822,0.90947,-0.59540,-0.61313,-0.36521,0.84233,0.00717,2.08579,0.68540,-1.66165
2004-jan16,ens1,200402,-0.99829,0.33877,0.35090,0.25265,-0.40332,-0.31970,-0.40636,0.17989,-0.07733,0.10829
2004-jan21,ens1,200402,-2.28063,-1.54017,-0.99952,1.18797,-1.16499,1.14277,0.82225,2.18765,3.03858,-0.01198
2004-jan26,ens1,200402,-1.80986,-0.48480,0.49260,1.17295,0.20744,-0.42514,1.53729,0.69543,0.01727,1.57301
2004-jan31,ens1,200402,-1.05802,-0.34109,-0.90115,0.86141,0.92477,-0.81274,-0.26202,0.28802,0.31218,1.56332
2004-feb10,ens1,200403,-0.70927,-0.89595,0.41679,0.35708,-0.44605,-1.11376,0.18911,-0.96714,-0.66572,1.62820
2004-feb15,ens1,200403,-1.53549,-1.75703,0.02734,0.78966,-0.31329,-1.03582,0.88045,0.51198,1.89184,0.61631
2004-feb20,ens1,200403,-1.18300,-1.17234,-0.67980,1.13838,-0.88790,1.33310,0.19774,0.37088,1.33526,1.81376
2004-feb25,ens1,200403,-0.74934,1.09662,-0.32145,0.17859,-0.05957,-0.76439,0.45768,0.34263,0.25999,-0.07425
2005-dec02,ens1,200601,0.94667,0.97878,0.48516,1.10975,-1.67465,-0.19035,-0.00650,1.83234,1.01456,0.01992
2005-dec07,ens1,200601,-0.38144,0.46928,-0.28085,0.25347,-0.64128,-0.77109,0.08070,0.74441,1.40927,-0.53757
